Nodes,size_SCC,size_WCC,mean_dist,diameter,clustering_global,degree_assortativity,density,Normal,Week
1835,1547,1835,244.43135714135238,1996.5987921470457,0.2822402632549769,0.1754891264185845,0.01598180300054377,totalVisits,2018-01-01
1835,1547,1835,0.012598587466202502,0.13796600065931286,0.2822402632549769,0.1754891264185845,0.01598180300054377,weight_inv,2018-01-01
1835,1547,1835,0.006689692578514174,0.06046942333380256,0.2822402632549769,0.1754891264185845,0.01598180300054377,weight_range,2018-01-01
1835,1547,1835,1.1346513136196102e-5,9.268219383873344e-5,0.2822402632549769,0.1754891264185845,0.01598180300054377,weight_sum,2018-01-01
1835,1547,1835,0.007504726587739983,0.06130116943959085,0.2822402632549769,0.1754891264185845,0.01598180300054377,weight_max,2018-01-01
1844,1558,1844,281.8281366155129,2474.842487055149,0.2808549925943,0.17958180663420653,0.016682104886520256,totalVisits,2018-01-08
1844,1558,1844,0.00977136525223976,0.1346987527345107,0.2808549925943,0.17958180663420653,0.016682104886520256,weight_inv,2018-01-08
1844,1558,1844,0.005433243568493725,0.05097355783179469,0.2808549925943,0.17958180663420653,0.016682104886520256,weight_range,2018-01-08
1844,1558,1844,9.832974142880341e-6,8.63471705669916e-5,0.2808549925943,0.17958180663420653,0.016682104886520256,weight_sum,2018-01-08
1844,1558,1844,0.005870415957460113,0.05155040587035242,0.2808549925943,0.17958180663420653,0.016682104886520256,weight_max,2018-01-08
1842,1559,1842,284.4740657732426,5892.564291753705,0.2940436010210683,0.1840837128988722,0.015974358928991645,totalVisits,2018-01-15
1842,1559,1842,0.010381510201871514,0.08563070562055453,0.2940436010210683,0.1840837128988722,0.015974358928991645,weight_inv,2018-01-15
1842,1559,1842,0.005776455172666142,0.12874474912331912,0.2940436010210683,0.1840837128988722,0.015974358928991645,weight_range,2018-01-15
1842,1559,1842,1.0643747826952643e-5,2.2047341364839212e-4,0.2940436010210683,0.1840837128988722,0.015974358928991645,weight_sum,2018-01-15
1842,1559,1842,0.0062485952270794985,0.12943270947610674,0.2940436010210683,0.1840837128988722,0.015974358928991645,weight_max,2018-01-15
1840,1551,1840,304.58049267384837,4762.635305359854,0.2903331759489253,0.193164712867339,0.01606703785138426,totalVisits,2018-01-22
1840,1551,1840,0.009547841233379034,0.10913349858818644,0.2903331759489253,0.193164712867339,0.01606703785138426,weight_inv,2018-01-22
1840,1551,1840,0.005835420536452383,0.09818153140912944,0.2903331759489253,0.193164712867339,0.01606703785138426,weight_range,2018-01-22
1840,1551,1840,1.0341075543546194e-5,1.617003474083667e-4,0.2903331759489253,0.193164712867339,0.01606703785138426,weight_sum,2018-01-22
1840,1551,1840,0.006328154435093624,0.09895148394356834,0.2903331759489253,0.193164712867339,0.01606703785138426,weight_max,2018-01-22
1844,1565,1844,286.90233912958774,8045.84656414534,0.30699763547246645,0.22370216194618547,0.018570589543832974,totalVisits,2018-01-29
1844,1565,1844,0.008206485402705401,0.08808969889940599,0.30699763547246645,0.22370216194618547,0.018570589543832974,weight_inv,2018-01-29
1844,1565,1844,0.004406637233559127,0.1376770218063006,0.30699763547246645,0.22370216194618547,0.018570589543832974,weight_range,2018-01-29
1844,1565,1844,7.361750884858027e-6,2.0645184784040538e-4,0.30699763547246645,0.22370216194618547,0.018570589543832974,weight_sum,2018-01-29
1844,1565,1844,0.004938158356057178,0.13848497911459945,0.30699763547246645,0.22370216194618547,0.018570589543832974,weight_max,2018-01-29
1842,1597,1842,230.08907322700816,3479.525586445121,0.2948781197234993,0.18708831357421796,0.018483557949256914,totalVisits,2018-02-05
1842,1597,1842,0.010182886471638007,0.1272607039083875,0.2948781197234993,0.18708831357421796,0.018483557949256914,weight_inv,2018-02-05
1842,1597,1842,0.004070165511718848,0.0692607785498176,0.2948781197234993,0.18708831357421796,0.018483557949256914,weight_range,2018-02-05
1842,1597,1842,7.540467039511654e-6,1.1403083001604308e-4,0.2948781197234993,0.18708831357421796,0.018483557949256914,weight_sum,2018-02-05
1842,1597,1842,0.004636698393845793,0.07011854353508218,0.2948781197234993,0.18708831357421796,0.018483557949256914,weight_max,2018-02-05
1843,1569,1843,236.10195758449188,3822.0693167347745,0.2767593586847854,0.15708719695635098,0.019328644994736077,totalVisits,2018-02-12
1843,1569,1843,0.009810623412406978,0.14135246524122924,0.2767593586847854,0.15708719695635098,0.019328644994736077,weight_inv,2018-02-12
1843,1569,1843,0.004584395545327129,0.08285625931789298,0.2767593586847854,0.15708719695635098,0.019328644994736077,weight_range,2018-02-12
1843,1569,1843,7.430581606690242e-6,1.2028785468332082e-4,0.2767593586847854,0.15708719695635098,0.019328644994736077,weight_sum,2018-02-12
1843,1569,1843,0.005174463667700112,0.08376533179653367,0.2767593586847854,0.15708719695635098,0.019328644994736077,weight_max,2018-02-12
1842,1588,1842,246.81061638569915,15285.023084087074,0.2770813987308821,0.1381251501168286,0.019113732858918084,totalVisits,2018-02-19
1842,1588,1842,0.009651312024256566,0.11924273885633752,0.2770813987308821,0.1381251501168286,0.019113732858918084,weight_inv,2018-02-19
1842,1588,1842,0.004471324789647439,0.3080563668812659,0.2770813987308821,0.1381251501168286,0.019113732858918084,weight_range,2018-02-19
1842,1588,1842,8.134593333423502e-6,5.037767366005141e-4,0.2770813987308821,0.1381251501168286,0.019113732858918084,weight_sum,2018-02-19
1842,1588,1842,0.004990585008124046,0.30906777094647,0.2770813987308821,0.1381251501168286,0.019113732858918084,weight_max,2018-02-19
1844,1579,1844,239.77652903310084,2620.9426604401574,0.2987491823366022,0.1571738625891493,0.019668723657433943,totalVisits,2018-02-26
1844,1579,1844,0.009387470783173677,0.12907266257311134,0.2987491823366022,0.1571738625891493,0.019668723657433943,weight_inv,2018-02-26
1844,1579,1844,0.004159393613132985,0.04989495501423069,0.2987491823366022,0.1571738625891493,0.019668723657433943,weight_range,2018-02-26
1844,1579,1844,6.536453620333093e-6,7.14484866830567e-5,0.2987491823366022,0.1571738625891493,0.019668723657433943,weight_sum,2018-02-26
1844,1579,1844,0.004621364219033296,0.050515080353948916,0.2987491823366022,0.1571738625891493,0.019668723657433943,weight_max,2018-02-26
1848,1577,1848,183.65169060789722,2952.1530288815557,0.27652109640147887,0.10824748232699592,0.020280928239780435,totalVisits,2018-03-05
1848,1577,1848,0.01116730216920066,0.12313759826138071,0.27652109640147887,0.10824748232699592,0.020280928239780435,weight_inv,2018-03-05
1848,1577,1848,0.0036138825343418244,0.06556050013987447,0.27652109640147887,0.10824748232699592,0.020280928239780435,weight_range,2018-03-05
1848,1577,1848,6.421818851389118e-6,1.0322906318149805e-4,0.27652109640147887,0.10824748232699592,0.020280928239780435,weight_sum,2018-03-05
1848,1577,1848,0.004119060131759071,0.06621281733844442,0.27652109640147887,0.10824748232699592,0.020280928239780435,weight_max,2018-03-05
1845,1589,1845,184.41613045527612,2397.930995404545,0.25447782974845534,0.09536428945971975,0.021341022520854274,totalVisits,2018-03-12
1845,1589,1845,0.011840308491743822,0.2512477785389311,0.25447782974845534,0.09536428945971975,0.021341022520854274,weight_inv,2018-03-12
1845,1589,1845,0.0052913210868373375,0.0760792280548781,0.25447782974845534,0.09536428945971975,0.021341022520854274,weight_range,2018-03-12
1845,1589,1845,7.3565435227520915e-6,9.565586095283685e-5,0.25447782974845534,0.09536428945971975,0.021341022520854274,weight_sum,2018-03-12
1845,1589,1845,0.005957513354722874,0.07746451405069399,0.25447782974845534,0.09536428945971975,0.021341022520854274,weight_max,2018-03-12
1844,1553,1844,242.29425113966337,2827.3703028034543,0.2989983467859574,0.16802998372607555,0.0187253640732419,totalVisits,2018-03-19
1844,1553,1844,0.009109817223290592,0.1956505926020231,0.2989983467859574,0.16802998372607555,0.0187253640732419,weight_inv,2018-03-19
1844,1553,1844,0.003902772313787254,0.050973783426106145,0.2989983467859574,0.16802998372607555,0.0187253640732419,weight_range,2018-03-19
1844,1553,1844,6.922370962738644e-6,8.077825203445244e-5,0.2989983467859574,0.16802998372607555,0.0187253640732419,weight_sum,2018-03-19
1844,1553,1844,0.0044138552885881885,0.05150598210699986,0.2989983467859574,0.16802998372607555,0.0187253640732419,weight_max,2018-03-19
1848,1609,1848,262.33735344569374,3140.7100298468604,0.29907474400454614,0.18523016437285822,0.019151215144718122,totalVisits,2018-03-26
1848,1609,1848,0.0080695948020097,0.12513451537735887,0.29907474400454614,0.18523016437285822,0.019151215144718122,weight_inv,2018-03-26
1848,1609,1848,0.002926367236237779,0.038023983737131895,0.29907474400454614,0.18523016437285822,0.019151215144718122,weight_range,2018-03-26
1848,1609,1848,5.670917832656641e-6,6.789238467774794e-5,0.29907474400454614,0.18523016437285822,0.019151215144718122,weight_sum,2018-03-26
1848,1609,1848,0.0032018359385239175,0.038332468152038945,0.29907474400454614,0.18523016437285822,0.019151215144718122,weight_max,2018-03-26
1844,1597,1844,188.58626913761032,4109.6004917437185,0.29509080270361265,0.1792573685933742,0.019879699584403904,totalVisits,2018-04-02
1844,1597,1844,0.012658391322209953,0.08265684375928273,0.29509080270361265,0.1792573685933742,0.019879699584403904,weight_inv,2018-04-02
1844,1597,1844,0.00414726593515712,0.10250087359960824,0.29509080270361265,0.1792573685933742,0.019879699584403904,weight_range,2018-04-02
1844,1597,1844,6.824556910529894e-6,1.4871815728523252e-4,0.29509080270361265,0.1792573685933742,0.019879699584403904,weight_sum,2018-04-02
1844,1597,1844,0.004741065867398758,0.10331551023915653,0.29509080270361265,0.1792573685933742,0.019879699584403904,weight_max,2018-04-02
1843,1577,1843,226.06013343467558,37641.07636562261,0.30239773648634455,0.18576949909942764,0.018609605379512114,totalVisits,2018-04-09
1843,1577,1843,0.012088708689787866,0.08965144975253603,0.30239773648634455,0.18576949909942764,0.018609605379512114,weight_inv,2018-04-09
1843,1577,1843,0.004803643639984593,0.9336090611881889,0.30239773648634455,0.18576949909942764,0.018609605379512114,weight_range,2018-04-09
1843,1577,1843,8.214179286541474e-6,0.0013677358546506646,0.30239773648634455,0.18576949909942764,0.018609605379512114,weight_sum,2018-04-09
1843,1577,1843,0.005612217561115171,0.9344854689271223,0.30239773648634455,0.18576949909942764,0.018609605379512114,weight_max,2018-04-09
1847,1572,1847,232.71776154196152,4526.111137029682,0.30206940598738347,0.17632888322884033,0.018362769176803358,totalVisits,2018-04-16
1847,1572,1847,0.011558925592983028,0.17025889056828358,0.30206940598738347,0.17632888322884033,0.018362769176803358,weight_inv,2018-04-16
1847,1572,1847,0.004827468387279759,0.1008177186509942,0.30206940598738347,0.17632888322884033,0.018362769176803358,weight_range,2018-04-16
1847,1572,1847,8.172100253824237e-6,1.589385946596522e-4,0.30206940598738347,0.17632888322884033,0.018362769176803358,weight_sum,2018-04-16
1847,1572,1847,0.005220728156953767,0.10153756936310643,0.30206940598738347,0.17632888322884033,0.018362769176803358,weight_max,2018-04-16
1842,1593,1842,233.70652995796826,3242.492525950415,0.2972666201487274,0.16050434098565758,0.018407476935362398,totalVisits,2018-04-23
